7.527655386574714225e-01 6.909460659789560255e-01 3.535815759306978889e-01 -2.498608016496399187e-01 -4.382688960539231071e-01 -6.332950930360239927e-02
-1.226941070921842292e-01 -8.232594231546930263e-01 -6.868726669392595241e-01 1.225644648144518928e-01 -4.354651466737480964e-02 3.482789686436132404e-01
-7.954039889229537474e-02 9.401650321066201688e-02 -7.040394490973350683e-02 -5.844290283977853218e-01 -6.610437195213998418e-01 -5.801192860270054652e-01
2.156375279364490805e+00 8.348075228551324889e-01 -7.252108962260565006e-01 2.145896936229556018e-01 1.955270216127365235e-01 2.197407911993609075e-01
-1.337034242049661426e-01 -9.872442985967107287e-02 5.524095150607602478e-02 2.390800483706980728e+00 3.799396435231018110e+00 3.643105756238659065e+00
-3.746729801578875252e-01 -5.020537101470884389e-01 -4.424056615595495234e-01 -2.312736779414095722e-01 -1.743996876749704106e-01 -1.512568557733806884e-01
2.157000808745898723e+00 2.523906530912362722e+00 3.087699007779258320e+00 -1.364026102788702177e+00 -1.184147431214101598e+00 -3.665746076007025955e-02
-3.627175498557258515e-01 -8.232594231546930263e-01 -2.704047184236404999e-01 1.145985546537817978e-01 7.765102278771247868e-02 -3.240224131471616809e-01
5.658886359618123807e-01 7.534876064129574225e-01 1.589186993901698042e+00 -1.078239592548279502e+00 -1.041166779952555466e+00 -4.471357671588312988e-01
-2.379166191475495240e-01 -8.232594231546930263e-01 -7.252108962260565006e-01 5.543167955227730204e-01 6.052349493767780197e-01 6.913237059845748211e-01
-8.122307824528280928e-01 -6.046982230731213770e-01 -7.252108962260565006e-01 1.171257571013911036e+00 1.487682793791637259e+00 1.236970529578522271e+00
-4.956816389912774290e-01 -6.256329295466402929e-01 -4.639162012246317857e-01 2.664060425728384529e-01 2.223310659064999806e-01 2.463374949729960073e-01
2.313774109961294734e+00 2.100915654389268639e+00 1.872450786584321403e+00 -5.930777308579415763e-01 -4.184169093579656606e-01 -3.227415520589129727e-01
1.138654667218102212e-01 -8.232594231546930263e-01 9.998509732104028658e-02 -1.243702926457056046e+00 -1.150082348984851510e+00 -1.074983734710386551e+00
1.187508458736075800e+00 3.959823377488752016e-01 1.329893279334234624e+00 8.496623979559999595e-01 1.027070355394770429e+00 4.023765134296468649e-01
-8.082117561772813596e-01 -1.301304680394425595e-01 -7.232446550357405357e-01 4.140409108839246954e-01 3.897984089292076404e-01 3.665124029586832588e-01
-6.284111546088009259e-01 -5.468433197021768111e-01 -4.314558519625955602e-01 -1.438374597621623341e+00 -1.358489586750195599e+00 -1.157636947287376650e+00
2.680881665675151293e+00 2.850857153868230576e+00 2.322671384225576396e+00 1.349011166313436094e+00 1.421097531021538352e+00 1.106247353807257694e+00
1.193293036373647098e+01 1.316312964978047795e+01 1.357665182755536937e-01 -4.829964390185857992e-01 -6.829040784122790697e-01 -1.297250805906485116e+00
5.154710209903196061e-02 6.631763489160215075e-01 8.041495660084047037e-01 1.757852022083449040e+00 2.062772447299045186e+00 2.093489873767420129e+00
1.090958051885737440e-01 1.079411464370617219e-01 -1.804231295339507324e-01 5.711590055767613583e-01 7.923997889266031214e-01 1.482067066053406323e+00
-3.451010254818244471e-02 1.683419504147446594e-02 -1.535002157089527808e-01 -1.156153780500738693e+00 -1.119956766061025011e+00 -1.006570683643926545e+00
2.456175926808837340e-01 3.033635679458500656e-01 1.819697123236145853e-01 -4.427875591599651495e-01 -3.215515734951999716e-01 -5.958663429354749130e-01
-3.970434746604933895e-01 -6.570389677264116823e-01 3.460084208160533747e-01 1.391032116242242878e-01 1.124885558611629088e-01 1.841027150380885047e-01
-6.131247803506414407e-01 -4.170258601371978902e-01 -4.178797555460676549e-01 -1.142346202888910645e+00 -1.196661134890152800e+00 -1.091936307937207751e+00
-3.641093527293587928e-01 -2.921814874387903549e-01 -2.508048371590419490e-01 3.582036739481799792e-01 5.284533354632302560e-01 5.580388080368128279e-01
3.949627324920589877e-01 3.355096014513673786e-01 8.759843508853880703e-03 3.733768361589802076e-01 4.278029904638814829e-01 1.964592573011934573e-01
5.809795322882819191e-01 -1.480335807590994479e-01 1.706447188952929239e-01 -2.814968448591584904e-01 -4.154043510655829885e-01 -4.691364399687502629e-01
-5.375060972556739980e-01 -3.133071604479855665e-01 -5.747691276963328155e-01 -3.687425275712599704e-01 -2.046797607676369701e-01 -2.523695369751315920e-01
-8.122307824528280928e-01 3.271548155155274973e-01 -7.252108962260565006e-01 1.331865493015231827e+00 1.003974075153170054e+00 1.043635850022864853e+00
-6.080267158921656145e-01 -6.427880900015648935e-01 -5.391614029600452218e-01 -6.569567437654106890e-01 -5.763831069970051235e-01 -6.010651320583666468e-01
-5.324549475008040211e-01 -5.645554658861574593e-01 -5.014067929664869361e-01 -3.654044318848839734e-01 -4.951212781870933388e-01 -4.389231872400601309e-01
-4.765326208029230792e-01 -5.605451686369541386e-01 -1.868429417595760533e-01 -1.870439100969268353e-01 -2.113228380277630547e-01 -2.321017938728430763e-01
-3.082495789696187427e-01 -2.237597690937548900e-01 -2.051852624042197482e-01 -5.065148404453261310e-01 -1.860636954224003659e-01 4.116439201269757597e-01
-1.090888430465588588e-01 -1.739175032822301292e-01 -1.007452003094150006e-01 9.237832953557592042e-01 6.652543799711709838e-01 7.977105210791138878e-01
3.395408824693019884e-02 2.002416386806263049e-01 3.391995290616022785e-01 -5.357231777011167706e-01 -2.570519280044432642e-01 6.460590998147390518e-02
-6.470748026565983912e-03 1.059352341054562663e+00 1.878009065567546765e+00 -1.231791994121578027e+00 -1.267185896965675074e+00 -1.172856590806566901e+00
-6.054229498420545807e-01 -5.308976139732024535e-01 -3.010586270161283440e-01 4.930930860021938700e-01 7.475203948785436037e-01 4.293499410527664151e-01
-5.898629064795291033e-01 -4.825751235081017776e-01 -4.487837866928007236e-01 1.147283974720846755e+00 1.163562419565030925e+00 1.344261481911825484e+00
2.038635064718955503e-01 8.757138263158553704e-02 1.604313812636161962e-01 -8.174887999556771367e-01 -7.307960307527214816e-01 -6.104078835255923874e-01
1.839310074163277742e+00 3.704482006722038118e-02 -2.292595582503146323e-01 -3.346787784080134664e-01 -4.252144767869316389e-01 -6.807622980711203198e-02
-5.707842603465830278e-01 -5.832304016875061725e-01 -6.623815001694227655e-01 3.108634078504829978e-01 3.307831644322756781e-01 1.737051367923049816e-01
1.665100141441132386e+00 1.834278628951178769e+00 8.088741031441463170e-01 1.079384073827515556e+00 -3.087288894814687046e-01 -2.545545353021437252e-01
7.379874070217058435e-01 5.184396287513284296e-01 3.078647312936693137e-01 -3.743653069843669301e-02 7.880969905401337405e-02 -1.801139026439250168e-01
-1.884450641954393268e-01 2.021513040373896786e-01 3.872786422665017159e-01 -2.396947829684036857e-01 -6.293503085681201314e-02 -3.409573858357321796e-02
-8.122307824528280928e-01 -5.053956245214243914e-01 -7.252108962260565006e-01 -3.505347329182996186e-01 -4.238240652673704867e-01 -3.030765671158004992e-01
-8.122307824528280928e-01 -5.985713800535054085e-01 -7.252108962260565006e-01 -9.596613298708754902e-01 -9.980640228461573615e-01 -8.200170333789978949e-01
-6.607119280412597773e-01 -6.478168754410418284e-01 -5.932295617693700285e-01 -7.250842420919036968e-01 -6.737119133662909931e-01 -6.667657714085354348e-01
-4.699723814154059820e-01 -6.167450286987038455e-01 -4.439341882799365813e-01 3.992470777283944061e-01 4.774715797459852529e-01 2.672833410043571889e-01
2.517946953222883755e-01 1.567171824243937528e-01 3.696810934872262616e-02 -2.920421925956646625e-01 -2.231413359440332922e-01 -6.950954048898008164e-01
-7.226862515042637991e-01 -4.801084724222823841e-01 -6.896518064308722051e-01 -9.092105655199648195e-01 -8.138344965042948465e-01 -9.809534618789524929e-01
-7.735183328609366304e-01 -7.443822869813779830e-01 -6.625968834800227691e-01 7.607476674007105366e-01 7.584119517817733414e-01 6.400892624546264953e-01
-8.779738672688182366e-02 -2.048699959397702330e-01 -1.637760839791907452e-01 -2.929525823283127828e-01 -2.280850213469174659e-01 -2.221562842464414878e-01
-6.064100758653378186e-04 -3.184712138502332479e-01 -4.787707018073015797e-01 1.081128987481757564e+00 5.113821718063952249e-01 9.905931320153893438e-01
-1.571138613041628829e-01 7.596144494325733909e-01 8.145713391019523408e-01 1.592009359119401557e+00 1.724902448045666725e+00 1.167577996503401438e+00
-4.847114174648334273e-01 -5.184131767033616223e-01 -5.216250327679691212e-01 -1.154636464279658714e+00 -9.391260234336453738e-01 -8.799161254470988514e-01
1.127066682257521490e+00 -8.232594231546930263e-01 6.667439108438268924e+00 1.985820074905613464e-01 4.250221674247587900e-01 -1.226728101282909655e+00
2.377187151001536769e+00 2.456670396476317908e+00 1.831458479083034163e+00 2.900391136556707217e+00 3.840027349635973586e+00 4.141436064337302270e+00
-1.354627255901763028e-01 -4.354700447079377645e-01 -3.112163818579727903e-01 -7.310017753541158125e-01 -7.878029030547317735e-01 5.498262281180414934e-01
-5.405008191691651476e-01 -4.906116318844810920e-01 -5.679810794880688629e-01 4.199584441461368112e-01 5.207288270212233616e-01 5.434219226767982303e-01
-5.463104232989925979e-01 -6.064089649552220074e-01 -6.967038728908394596e-01 -2.003962928424313505e-01 -3.061798016956064905e-01 -3.653113470507084459e-01
-5.099749853564516933e-01 -8.232594231546930263e-01 -4.508056106729489421e-01 -1.110254964813067957e+00 -1.286265432817431886e+00 -1.177603311310077006e+00
-1.697651930431410550e-01 -8.232594231546930263e-01 -7.252108962260565006e-01 2.855402710601684824e+00 2.840784937577971458e+00 2.330072451243945242e+00
-5.969235693721725022e-01 -8.037330948817872356e-01 -7.223831217933406323e-01 -5.542344355982929960e-01 -8.666701342476214043e-01 -4.923426290970208674e-01
3.864555860749067928e-02 -8.016884814311998897e-02 -3.815762690693528299e-03 -8.476075269441156745e-01 -7.510342428707792450e-01 -9.630967514133675911e-01
1.793177282284433627e+00 2.587959889753801868e+00 5.288757993641680644e-01 -1.572429485754043510e+00 -1.705474505965142162e+00 -1.562012327324481697e+00
-2.220359919770523438e-01 3.575503224440116923e-01 5.231090849190717096e-01 3.299057264250374044e-01 -2.254586884766355270e-01 -7.186783178675563155e-01
-8.122307824528280928e-01 -6.304707484504408210e-01 -7.252108962260565006e-01 -6.729644298978049166e-01 -7.349672653114051046e-01 -5.930785864492864601e-01
-7.875614674735476051e-01 -7.705128746130904815e-01 -5.494233755328251645e-01 5.555306484996370697e-01 1.188126356410612816e+00 1.285736196240120643e-01
-1.601007109303894879e-02 -1.762250155883192393e-01 -3.094307847346116080e-01 -2.679927304915462605e-01 -2.543483500497407679e-01 -8.663540668656420918e-01
-4.393214417264108551e-01 -6.698416825557129695e-01 -4.751091855271018516e-01 -7.246290472255798587e-01 -1.429609383160025116e-01 -7.794062024045242953e-01
1.663223553296908408e+00 1.375958943327961981e+00 1.982409389719459725e+01 1.932343387507651222e+00 3.550381209401773375e-01 4.013970314209859280e-01
-6.939666337803660490e-01 -6.089790562478660796e-01 -6.336313021286894553e-01 -1.069135695221799187e+00 -1.062254687999234060e+00 -9.595555472282094600e-01
-7.585759997625514117e-01 -5.867951103534645441e-01 -5.729348956318685016e-01 -2.271010583334395205e-01 -1.298292739645910965e-01 -1.643668457354558188e-01
1.803263943559638705e+00 1.636389556356571351e+00 1.474061140461642383e+00 -4.943763106766859705e-01 -9.388170430959652535e-01 -8.732104409262674283e-01
-8.115661574850819848e-01 -4.659451210262871013e-01 -7.245300070506114354e-01 1.230508769447085982e+00 1.187276660481992208e+00 1.587549743909182132e+00
-3.849003855439093180e-01 -4.070001170141899771e-01 -3.487959435819434906e-02 1.021877789048582841e+00 8.475527792025320251e-01 9.396600675650291778e-01
7.857622135267466890e-01 7.881798603941592152e-01 2.812544706614778511e-01 7.807003757079125084e-01 6.231558089622337704e-01 4.767418013179685610e-01
5.586168569029437148e-01 -2.582690134782669178e-01 3.962413671269526816e-01 1.202666016790267411e+00 6.561394600096028817e-01 3.448131092283519550e-01
2.258352259938536388e-01 3.888210926610125018e-01 4.071494896315323575e-01 4.739749016165858420e-01 4.103456013849461903e-01 2.638174815890958480e-01
-3.469933050305806788e-01 5.549619786994285375e-01 2.657607679957369462e-01 -2.282609343030549187e+00 -6.543233971768540602e-01 -1.039948416708289969e+00
7.228183195225603708e-01 9.988000353671895315e-01 5.436747171570056603e-01 5.102300499052877386e-02 -2.624361575727937948e-02 -2.883089922159922103e-01
-6.356281998467965266e-01 -5.655262124425121106e-01 -5.138017550990795490e-01 -3.575143875352679301e-01 -2.455424104258531748e-01 -1.292385824252086611e-02
2.736241015929765208e+00 3.515738975581355952e+00 1.557087932773571826e+00 -5.162256642602383039e-01 -7.813915610478661122e-01 -8.602511405039864334e-01
-5.554275140330151572e-01 -2.122858630752014475e-01 -1.403965730059989758e-01 8.242473512529094881e-01 1.122081809231454619e+00 9.154743964280979140e-01
-4.492986353598694693e-01 -8.232594231546930263e-01 -4.684461985959604835e-01 -1.142725531944180695e+00 -1.062331933083654034e+00 -1.043715655203139026e+00
-2.665267692297008661e-01 5.024461813884348871e-01 2.668029453050917432e-01 -5.046181951689761025e-01 -6.135379926030579689e-01 -6.626218090642012060e-01
4.337455541393588354e-01 1.320419509202093167e+00 8.231866715259515965e-01 9.835655544663122196e-01 -3.576250279193718962e-01 -7.895777463406168373e-01
5.126404473694509134e-01 6.082734699090734942e-01 2.148330368119345524e-01 -1.045389696361896936e+00 -1.091067104487919437e+00 -1.104217505430415747e+00
-1.519532439075464147e-01 -1.349125883703375384e-01 -2.603303377665444618e-01 8.903177632858350066e-02 1.917420124761528288e-01 -4.471935113904750708e-02
-3.641640865502320246e-01 -3.805830795789629795e-01 -3.242991810147394238e-01 9.488948788146335245e-01 7.625831863404569644e-01 6.635968306624850932e-01
5.500158279085827218e-01 5.726263832494900008e-01 4.943449911808805441e-01 1.458182068420143862e+00 7.923997889266031214e-01 8.178451751798594682e-02
7.179704668166478898e-01 5.781243082202240646e-02 7.143138819420244978e-01 -1.138249449091994547e+00 -1.148769182549710388e+00 -1.129834727195389910e+00
-6.838799725051609713e-01 -8.232594231546930263e-01 -7.252108962260565006e-01 -9.485090556459373490e-01 -9.736545761694158641e-01 -9.372534953387026135e-01
-7.100192815307505567e-01 -7.735444683669523425e-01 -5.024628659732996994e-01 1.724083026769308580e-01 1.647291592701817520e-02 1.011481233815105935e-01
-9.054189688780971135e-02 5.580651849041691204e-01 4.480723186455293217e-01 -4.367182942756450692e-01 -8.210955344397812272e-01 -6.001609948196028332e-01
3.724436747613685816e-01 3.271548155155274973e-01 3.391105590794869784e-02 6.540044712477305344e-01 8.258469104804926353e-01 6.262258247935821309e-01
-8.122307824528280928e-01 -8.232594231546930263e-01 -5.883730155077768753e-01 -1.362138166907461145e-01 -2.069198682158190639e-01 -8.344656286609677953e-02
-6.806193474345746675e-02 1.065884668093544513e-01 3.530062565375503836e-02 -1.754364410056648282e-01 5.756730083849438684e-02 1.788285811452994811e-01
5.385827093228971130e+00 3.222525773928308190e+00 1.805751438785616836e+00 1.206678195381020724e-01 -8.492127451686860562e-01 -9.372534953387026135e-01
-1.354549064729087260e-01 -2.079652452055243128e-01 -2.037123184736650272e-01 7.951907456192269796e-01 9.969447724709437075e-01 7.071461076629410591e-01
-3.834303914976003869e-01 -2.102409297556673273e-01 -5.264329440884591982e-01 -2.125348226110714556e-01 4.312247005194176641e-02 -1.601299380829731070e-02
1.100481683547678946e+00 1.665511953047213334e+00 8.747397090953668020e-01 -1.191507248451903367e+00 -1.125209431801589721e+00 -1.121998871126103747e+00
6.232027655333263194e-01 7.210232953479795981e-01 1.536174908099186220e+00 3.849843052502422425e-01 6.649453996334908634e-01 2.836331560720024014e-01
-2.656587940430007663e-02 -5.478856787094101843e-01 -3.068739764023278860e-01 1.028174651366064785e+00 1.016874004251321573e+00 6.156775570080044169e-01
-2.687317602991642906e-01 -2.184445338507634837e-01 -3.503953008409825820e-01 -5.688765371317151542e-01 -5.056266096682225930e-01 -3.397694700556312952e-01
7.922677722633868214e-02 -1.120602596010688429e-01 -3.155157481698810801e-02 1.050858528871211117e+00 9.104302779204673790e-01 1.158009210726484550e+00
7.645724057315486100e-01 8.250204879017198900e-01 -2.972651016100770205e-01 -3.213263956625089790e-01 4.234772657363576331e-01 6.831111260658039308e-01
-8.707020882099496262e-02 -8.228536192663807869e-01 -7.241061882781405501e-01 1.514626231844320436e+00 1.522829307202768101e+00 1.374926803259897135e+00
-2.811797949891847170e-01 -5.451882763929818410e-01 -4.870386417948493474e-01 -7.360089188836798080e-01 -7.020608593484560789e-01 -5.759753236826714584e-01
-5.604943020224204542e-01 -5.920307762065908364e-01 -3.219647038417848273e-01 3.991712119173407847e-01 6.389910512683477650e-01 7.737508842518737717e-01
-6.800720623958395050e-01 -6.306219302911846292e-01 -5.942231041376215828e-01 -9.981252960752542425e-01 -1.022859694944999509e+00 -8.527920082841852212e-01
-6.479120330741973133e-01 -5.997728778404691763e-01 -4.304553617456150505e-01 -3.861916641136802220e-01 -7.013656535886754195e-01 -3.261320667042772459e-01
-3.082417598523510827e-01 -3.795407205717296062e-01 -2.379652127077913903e-01 -1.061709555133614896e-01 1.294824744335781874e-01 7.155093771215061960e-01
-5.179426658521368854e-01 -5.068517443559564795e-01 -5.285867771944590121e-01 1.236805631764568147e+00 1.514564083169820830e+00 1.398811095317240794e+00
2.433500486732795565e-01 2.964486680976230124e-02 -1.277028533780580344e-01 8.909333991693766386e-01 1.422487942541099670e+00 1.589734742236194709e+00
-4.154731340602284551e-01 -2.751536380076500254e-01 -6.855178364370982935e-01 -4.138826851483906055e-01 -5.242426750134590030e-01 -4.452521479114067149e-01
-2.968180295243863509e-01 -3.991864029294331373e-01 -4.555648870523356653e-01 1.184534087948361458e+00 1.434074705204109845e+00 1.060437733709892028e+00
2.167869381747863589e+00 1.833244226882932093e+00 1.348791427877200855e+00 -1.007380925023842355e+00 -1.164372689602564126e+00 -1.032187905408900708e+00
5.780239591311260583e-02 -2.203621561465133327e-01 -7.126074986315930060e-01 -4.389942686072650369e-01 -5.254785963641802615e-01 -3.967301160977499963e-01
1.127066682257521490e+00 1.582043663078679163e+00 1.837066745058724970e-01 7.412501539598320699e-01 -1.581782199467557382e-01 2.558309359800156613e-01
-5.436675616625435969e-01 -8.232594231546930263e-01 -4.830158373807399985e-01 1.805875080480631389e+00 1.820686352726551105e+00 1.986650990053498322e+00
-6.778514330918408159e-01 -7.490291393495022154e-01 -5.983987612237696707e-01 4.053163426127147084e-01 3.294699979971345005e-01 6.990088725140668480e-01
-7.776781032473002453e-01 -1.537944045853357200e-01 -6.664380669596526793e-03 -1.125579858645976206e+00 -1.301637204617025478e+00 -1.286175124731628649e+00
1.289782512596294062e+00 -4.981309392267370129e-01 -4.616234111440513099e-01 3.979486495453673361e-02 -2.114000831121827795e-01 -2.538010876031739915e-01
-6.148137096804431323e-01 -3.481665101479041180e-01 -5.990796503992147359e-01 -8.655118583528599308e-01 -6.350893711562568544e-01 -7.213153848139507440e-01
-8.122307824528280928e-01 -8.232594231546930263e-01 5.961809620536599047e-02 3.340024802219533906e-01 4.105773366382061695e-01 4.264868397966811164e-01
2.409261223203232327e-01 3.577170982937807886e-02 -3.274660479838159555e-02 1.814068588074463362e+00 2.228926623886612113e+00 2.639588765980749319e+00
7.449995860702906647e+00 -4.820420085960052670e-01 -1.650128010529584022e-01 -4.441618531540462989e-02 6.012182049869343459e-01 3.943899678205666781e-01
1.357589950710924864e-01 1.598999580189994496e-01 9.533003867258908748e-02 -5.493790236908369096e-01 -8.197051229202199085e-01 -8.231815137146709649e-01
-3.769483432827592795e-01 -5.110211803848899725e-01 -2.491720927077195336e-01 6.621979788415628398e-01 3.911888204487689591e-01 8.962037358727244218e-02
-3.356477658752919369e-01 -2.061988047505181609e-01 -3.480316802217495870e-02 8.194678051565071897e-01 9.155284534921918072e-01 1.435805377336659250e+00
-3.551642825752234778e-01 -3.398276380900372984e-01 -1.150786122374073822e-01 -6.503564182037124830e-01 -6.163960607266005809e-01 -6.330113144946871717e-01
1.150383343119503882e-01 -6.623624797773364214e-02 -4.232633614435384918e-03 3.435615724147578209e-01 -3.845063172975559107e-01 -3.525027361682211424e-01
-5.642552974281364042e-01 -5.278023647074483460e-01 -4.065200228741007726e-01 9.152863245177109697e-01 8.708035496129726827e-01 8.530889269533962205e-01
4.075672026974283546e-02 -2.156198205105509247e-01 -5.300805646712007935e-01 -2.137486755879354494e-01 -1.988863794361320769e-01 6.317435935343147790e-02
1.076086037672764339e+00 6.537871609119347838e-01 5.563833093499333943e-03 9.718063537529419982e-01 9.514474177475238381e-01 8.304854959843014361e-01
-6.088789996743341204e-01 -6.008709354206080988e-01 -4.567043342438968367e-01 -2.601785519529842827e-01 2.823504965008929446e-01 5.212705603270849641e-01
-5.182788878946438249e-01 -2.099465230131663251e-01 -3.842869069411992689e-01 -3.072153548064649464e-01 -6.130745220965375664e-01 -3.693046198552483173e-01
1.190417755229594872e-02 -6.485969753306668195e-02 7.031778324807488878e-02 -9.579922820276874917e-01 -8.927017276971844773e-01 -9.380822878075694149e-01
4.501657004013205898e-01 4.091112870766235865e-01 4.958040394139771601e-01 -4.624368042229515252e-01 -4.939626019207924434e-01 -7.687825898490497911e-01
1.889289924907779361e-01 7.888164155130802380e-01 3.530062565375503836e-02 -3.157123256445131809e-01 -1.018147744795375065e+00 -9.905222476558692701e-01
-7.433912740288706189e-01 -8.173235466707533536e-01 -6.819257986441888963e-01 -2.491780093501540783e-01 -1.099772872686334280e-01 -9.633051851848070668e-02
-1.571529568905009056e-01 -1.939371617722997765e-01 -1.771146014875697033e-02 -7.307741779209537825e-01 -7.643976424754510557e-01 -8.109003162214628579e-01
1.039351877919572620e-01 3.059097884215346563e-01 2.479047967621255677e-01 1.413033201447904119e-01 3.607542571872621173e-01 2.798835181154057591e-02
-4.541777113648556852e-02 1.201948324762936171e-01 2.793590600098146137e-02 -5.923190727474015871e-01 -7.056913783161993248e-01 -6.964516107479465923e-01
8.988266492162542143e-01 1.066752294312020899e+00 9.300445849784594321e-01 1.368272372926044866e-01 9.649882338620910383e-02 4.388609825980389900e-02
-1.030211548769030018e-02 9.528961344850432613e-02 4.405686420181749718e-01 6.947444117837294764e-01 6.645591742113905465e-01 7.399210825681286074e-01
2.745483265710065846e-01 -6.081789239686507392e-03 -1.947704371594011774e-01 1.356749479040944451e+00 1.514255102832140709e+00 1.580919404158247721e+00
-7.961390391161056179e-01 -8.085868276635608254e-01 -6.935148103242138040e-01 -3.761773770545519535e-01 -6.454402124685461040e-01 -6.293947655396319174e-01
-8.049511842766917669e-01 -8.158753837752078519e-01 -7.252108962260565006e-01 -1.001084062706360411e+00 -1.071910323551742650e+00 -1.014707918792800756e+00
2.319341374625822627e-01 4.928978546046178799e-01 4.136804674368222412e-01 -2.048723756946172481e-01 -1.966462719879500110e-01 -1.640654666558679919e-01
2.198926968704771612e-01 1.200110591725998432e+00 1.685136784849625924e+00 -5.032526105700041441e-01 -6.188679034280426539e-01 -3.922847746738279406e-01
3.170843245067549443e-01 -9.741981173482981704e-03 -2.432108384982102911e-01 1.859124170445431157e-01 2.572458440643709543e-01 2.635161025095080212e-01
-4.763918766921061976e-01 -5.896516514496230599e-01 -3.408072695949188047e-01 3.733009703479261421e-01 2.604128925255935201e-01 1.202103501654469969e-01
